GRAND_ID     LAT_c     LON_c     CATCH_SKM
5381     31.243385     119.565625     158
5382     31.239091     116.347729     566
5383     31.215168     111.364591     559
5384     31.198226     112.409689     53
5385     31.194162     106.563703     35
5386     31.171753     114.876042     366
5387     31.16875     114.738542     71
5388     31.154641     106.038038     16
5389     31.153756     106.97148     29
5390     31.135551     112.752185     297
5391     31.104042     113.14627     109
5393     31.08618     115.615691     225
5394     31.060068     107.978125     128
5395     31.057741     114.465124     141
5396     31.043371     111.351819     849
5397     31.026313     115.069516     191
5398     31.0196     111.983203     259
5399     31.018305     113.081175     280
5400     31.014583     116.838362     126
5401     30.957867     111.716005     174
5402     30.954937     111.821205     28
5403     30.944837     112.878192     128
5404     30.905704     119.608849     86
5405     30.890564     105.005335     5
5406     30.876586     107.620336     34
5407     30.876188     114.989318     108
5408     30.840128     111.339583     1781
5409     30.834055     111.659595     15
5410     30.820691     111.004304     976987
5411     30.828786     116.400599     200
5412     30.824618     119.598997     27
5413     30.805548     119.431465     149
5414     30.802068     111.430493     38
5415     30.786334     105.690327     100
5416     30.760417     119.91156     20
5417     30.746943     119.518715     21
5418     30.741018     111.265625     978027
5419     30.732969     115.048958     43
5420     30.725686     107.26963     45
5421     30.720077     106.551073     62
5422     30.71199     106.617161     82
5423     30.696783     111.742685     8
5424     30.695545     106.254809     46
5425     30.631225     119.496746     340
5426     30.622917     107.525781     62
5427     30.610408     106.282292     120
5428     30.586269     115.453141     1752
5429     30.580054     106.436458     45
5430     30.561868     106.561458     404
5431     30.546411     105.187694     106
5432     30.539557     119.47289     249
5433     30.533553     119.892114     144
5434     30.497795     115.79305     178
5435     30.475526     118.181053     2761
5436     30.468428     116.24678     1863
5437     30.467354     111.136557     14385
5438     30.451704     106.385417     308
5439     30.453201     115.663542     83
5440     30.417146     105.251815     294
5441     30.41515     112.018396     23
5442     30.348329     116.003125     122
5443     30.323432     105.336458     437
5444     30.284667     109.301717     213
5445     30.276258     105.200415     193
5446     30.257932     105.275348     146
5447     30.247917     119.800191     614
5448     30.234133     106.077083     42
5450     30.198107     111.47285     39
5451     30.165196     106.419092     55
5452     30.156661     115.619558     31
5453     30.15221     105.610444     2359
5454     30.140519     111.594792     70
5455     30.077176     105.177083     31
5456     30.039692     111.520988     29
5457     30.013034     106.961942     1286
5458     30.010742     119.626565     319
5459     29.96308     111.571803     1128
5460     29.937205     106.790643     65
5461     29.920175     113.891406     39
5462     29.916214     105.020585     66
5463     29.907172     107.247917     3018
5464     29.902135     118.24701     296
5466     29.886399     111.507333     34
5467     29.83553     105.493799     71
5468     29.799557     106.70797     28
5469     29.792826     114.907292     264
5470     29.785105     105.626042     44
5471     29.766803     111.525576     474
5472     29.765343     105.764662     25
5473     29.717863     119.651042     31884
5474     29.714035     114.414876     77
5475     29.7082     105.117299     26
5476     29.71098     111.53909     108
5477     29.692597     114.879846     2434
5478     29.680813     113.886415     3241
5479     29.652382     108.750505     92
5480     29.613578     111.500929     15204
5481     29.586651     116.910472     134
5482     29.542737     105.801042     28
5483     29.540902     110.738993     3666
5484     29.495667     119.883495     13
5485     29.483692     118.009853     80
5486     29.48565     119.214583     10424
5487     29.451533     119.843456     113
5488     29.426787     114.024089     420
5489     29.417842     111.376655     65
5490     29.403557     105.319032     24
5491     29.399067     118.350412     181
5492     29.37273     119.852083     15
5493     29.368825     119.352176     48
5494     29.353941     117.37016     141
5495     29.346049     111.750545     22
5496     29.332503     105.236458     15
5497     29.328805     106.967391     17
5498     29.29375     119.34375     27
5499     29.290703     119.921454     57
5500     29.288331     119.329857     20
5501     29.256665     117.072917     77
5502     29.223316     110.32427     317
5503     29.206093     115.497694     9414
5504     29.207995     116.899326     73
5505     29.198674     111.175984     541
5506     29.164392     113.507298     462
5507     29.162139     105.662197     81
5508     29.135368     117.382073     154
5509     29.132792     118.945296     185
5510     29.130875     119.472859     4
5511     28.994804     111.27531     32
5512     28.992193     119.479744     275
5513     28.985312     115.126042     157
5514     28.98125     114.327465     1064
5515     28.957502     119.621763     155
5516     28.947142     119.33125     50
5517     28.899391     113.778004     14
5518     28.874558     118.308778     23
5519     28.851409     117.69801     150
5520     28.838856     119.634315     87
5521     28.834953     119.893583     37
5522     28.829844     115.141955     48
5523     28.829302     118.89692     2481
5524     28.819088     118.263858     317
5525     28.812114     117.185685     14
5526     28.777094     110.92707     82989
5527     28.776803     111.142028     709
5528     28.718499     110.272258     17328
5529     28.704724     105.311187     23
5530     28.691223     118.105729     20
5531     28.68859     118.838542     2153
5532     28.675762     111.527789     45
5533     28.67154     111.626042     17
5534     28.658595     116.799019     41
5535     28.6508     114.550306     611
5536     28.637764     117.14375     42
5537     28.635077     109.279348     44
5538     28.608132     115.200947     27
5539     28.578952     117.736356     55
5540     28.560264     119.246443     207
5541     28.553537     117.424664     22
5542     28.535654     119.21875     177
5543     28.528954     117.257964     36
5544     28.512334     115.093158     139
5545     28.509998     117.057506     51
5546     28.507713     117.486599     14
5547     28.487004     116.929497     25
5548     28.473318     118.544006     407
5549     28.431995     117.039607     42
5550     28.426134     110.47834     459
5551     28.415665     116.534375     9
5552     28.3854     116.772458     36
5553     28.330932     117.981303     8
5554     28.329942     116.68381     25
5555     28.326192     111.127702     22243
5556     28.325755     116.4953     23
5557     28.322074     112.102224     131
5558     28.313505     117.353548     23
5559     28.301174     118.205208     33
5560     28.274844     116.606166     41
5561     28.275987     108.946583     91
5562     28.262833     118.271168     350
5563     28.227566     119.659169     3261
5564     28.217826     116.961458     43
5565     28.214438     109.807228     973
5566     28.21227     119.536322     2799
5567     28.201625     116.9138     7
5568     28.180808     113.852942     575
5569     28.168922     110.756249     165
5570     28.155435     112.08359     246
5571     28.151351     117.394792     82
5572     28.129603     113.374864     14
5573     28.08763     117.118151     26
5574     27.978186     107.567121     222
5575     27.939477     116.852549     98
5576     27.934318     115.977083     70
5577     27.922844     116.835555     25
5578     27.915203     114.114583     62
5579     27.880177     113.428125     207
5580     27.875503     109.696659     445
5581     27.874804     115.991442     32
5582     27.867245     116.15143     12
5583     27.854955     111.598056     80
5584     27.829291     112.217101     21
5585     27.826926     115.80625     84
5586     27.810953     109.278336     9
5587     27.809777     116.544792     8
5588     27.786544     118.078473     556
5589     27.763268     110.195476     68
5590     27.733625     114.827226     3871
5591     27.73058     116.509206     23
5592     27.714412     116.364709     18
5593     27.681297     112.227094     3150
5594     27.679465     110.442081     42
5595     27.622115     111.10133     132
5596     27.567863     116.581016     35
5597     27.508023     111.272326     22
5598     27.487672     110.641279     49
5599     27.475281     116.722352     2397
5600     27.407226     114.809728     43
5601     27.381729     114.267923     431
5602     27.373015     110.922815     342
5603     27.368122     110.79652     144
5604     27.321764     106.760971     27401
5605     27.3104     109.472932     52
5606     27.288791     114.547451     111
5607     27.240736     114.838542     36
5608     27.238087     116.907324     75
5609     27.219001     113.028334     60
5610     27.193731     113.568769     601
5611     27.188075     114.912974     22
5612     27.153907     114.754822     59
5613     27.130721     116.668193     43
5614     27.104417     111.625106     59
5615     27.099376     114.625634     37
5616     27.086961     105.982829     124
5617     26.933825     114.080502     879
5618     26.924686     112.221875     256
5619     26.886799     116.085417     415
5620     26.877315     111.423958     29
5621     26.87317     112.982425     39
5622     26.870126     116.283472     99
5623     26.864861     106.424642     2778
5624     26.856248     106.155373     17475
5625     26.827252     112.145121     10
5626     26.80539     115.321877     459
5627     26.776397     111.626297     22
5628     26.748168     110.879857     71
5629     26.709643     117.117567     4710
5630     26.688606     106.544879     1876
5631     26.664128     110.594792     121
5632     26.598243     115.13676     176
5633     26.589053     115.002083     41
5634     26.58925     118.084492     25590
5635     26.578054     112.872003     10350
5636     26.566071     118.799265     1319
5637     26.525597     106.425722     1288
5638     26.496211     115.971515     69
5639     26.487943     114.877911     84
5640     26.447375     111.146552     123
5641     26.443626     114.798016     36920
5642     26.438445     106.642819     300
5643     26.438125     110.633764     235
5644     26.382057     105.804652     5686
5645     26.329312     110.332606     553
5646     26.327209     115.447957     833
5647     26.312681     113.311605     13
5648     26.305597     118.810417     52536
5649     26.29291     113.413844     432
5650     26.271285     112.271862     151
5651     26.242795     119.610417     2629
5652     26.206658     117.921794     84
5653     26.171651     118.19928     3800
5654     26.112688     112.687306     5419
5655     26.031388     116.207373     215
5656     26.0272     117.113393     5199
5657     26.00625     116.076007     80
5658     25.951664     111.682557     10527
5659     25.877317     116.899136     27
5660     25.871466     113.309892     4551
5661     25.867323     114.926042     7721
5662     25.835649     114.401671     2760
5663     25.797452     114.505711     2845
5664     25.796289     118.30941     218
5665     25.7035     119.283824     207
5666     25.683992     113.803333     977
5667     25.61212     119.238455     56
5668     25.571271     115.81539     169
5669     25.53099     110.22566     472
5670     25.49226     118.354508     366
5671     25.481563     118.980462     319
5672     25.471552     116.474116     35
5673     25.457046     109.43462     19559
5674     25.403168     117.062797     712
5675     25.380768     114.30176     559
5676     25.369763     114.717671     92
5677     25.313164     118.682182     26
5678     25.307171     112.490625     98
5679     25.307393     115.161458     82
5680     25.293218     118.751956     32
5681     25.274367     116.561436     1300
5682     25.246094     114.763057     126
5683     25.216128     113.492334     173
5684     25.165042     118.413364     1010
5685     25.147284     111.666307     2427
5686     25.144178     118.800838     49
5687     25.081691     118.571942     106
5688     25.035721     116.782379     48
5689     25.010417     116.917108     46
5690     24.96875     112.648958     135
5691     24.962878     105.150388     45001
5692     24.942342     105.104442     44919
5693     24.885841     118.360281     32
5694     24.800881     112.581923     51
5695     24.796713     115.005275     32
5696     24.794833     118.138155     100
5697     24.785055     113.214311     622
5698     24.765535     118.359088     79
5699     24.715057     113.091948     198
5700     24.706414     115.876931     136
5701     24.701916     116.134265     1992
5702     24.693568     114.518509     177
5703     24.661649     111.286342     1156
5704     24.661098     116.597216     7945
5705     24.651418     114.353589     93
5706     24.585417     108.267805     8919
5707     24.559247     115.800329     50
5708     24.531879     108.852083     15198
5709     24.444821     115.721642     52
5710     24.415835     115.366097     5152
5711     24.378053     115.932754     334
5712     24.258154     117.878978     61
5713     24.254077     115.693044     331
5714     24.132949     113.465671     4783
5715     24.104002     112.032369     69
5716     24.057019     117.275807     325
5717     24.053215     111.757667     6310
5718     24.044351     107.511057     101893
5719     23.97381     117.562611     42
5720     23.952231     106.640346     878
5721     23.949181     116.692331     47
5722     23.938683     115.544792     220
5723     23.902817     116.872917     678
5724     23.897471     112.56875     222
5725     23.88654     116.663459     169
5726     23.886622     117.330971     19
5727     23.815531     106.862346     784
5728     23.81381     111.459589     586
5729     23.803542     113.25364     34199
5730     23.794144     114.171697     465
5731     23.771638     113.957708     15
5732     23.762301     113.741841     87
5733     23.752886     107.541819     252
5734     23.750909     113.770558     536
5735     23.726789     107.977103     106498
5736     23.727271     114.647071     5739
5737     23.672917     116.289583     88
5738     23.668317     114.630853     38
5739     23.641438     116.066481     287
5740     23.627167     114.409375     91
5741     23.614586     110.058706     252
5742     23.591092     116.070951     324
5743     23.584333     108.582344     244
5744     23.56774     114.550358     47
5745     23.488612     115.801531     162
5746     23.473333     113.404862     48
5747     23.416803     109.708057     432
5748     23.378607     108.077943     324
5749     23.343828     115.584271     155
5750     23.329717     110.228147     90
5751     23.282443     113.914583     111
5752     23.248047     114.118756     296
5753     23.223049     110.169901     19
5754     23.222159     116.239583     45
5755     23.218631     109.411044     258
5756     23.200846     110.342979     453
5757     23.090759     115.90083     156
5758     23.081834     115.032498     852
5759     23.070087     116.260315     38
5760     23.065223     116.15561     133
5761     22.886386     113.876932     41
5762     22.738277     109.658102     883
5763     22.647459     109.242185     80084
5764     22.584808     108.316973     1148
5765     22.477872     111.199759     225
5766     22.467589     109.386669     119
5767     22.401017     107.638542     355
5768     22.306092     108.239424     168
5769     22.26559     108.276223     45
5770     22.264562     112.167677     359
5771     22.146565     110.982758     513
5772     22.135409     108.002815     478
5773     22.030264     112.640625     152
5774     22.009243     112.215355     29
5775     21.990932     109.592304     906
5776     21.925366     109.597884     76
5777     21.795081     109.153486     425
5778     21.784102     111.302161     46
5779     21.747162     105.021718     5961
5780     21.724769     110.29901     1571
5781     21.577269     111.171441     31
5782     20.809831     105.31782     50311
5784     19.822917     109.955658     16
5785     19.651728     110.039442     59
5786     19.331159     109.677019     1501
5787     19.250477     109.087134     362
5788     19.018251     108.981501     3487
5789     19.008174     110.196321     1251
5790     18.846676     108.790453     288
5791     18.681709     109.947936     88
5792     18.628739     109.080208     243
5793     18.419621     109.240489     25
5794     18.353353     109.521581     25
5795     15.279676     105.467708     119794
5796     15.205083     105.430544     2051
5797     15.059528     106.765135     174
5798     14.230762     107.832322     7403
5799     12.931252     108.947919     757
5800     11.853249     108.611458     715
5801     11.326775     107.933506     1290
5802     11.240839     107.838542     82
5803     11.106337     107.036189     14471
5804     1.149231     111.878125     1149
5805     -3.519317     115.01062     962
5806     -5.275333     119.57863     384
5807     -6.524717     107.390172     4639
5808     -6.70106     107.36443     4151
5809     -6.913578     107.369792     2317
5810     -7.202775     112.268776     72
5811     -7.260442     110.835392     587
5812     -7.3648     111.868757     92
5813     -7.546143     111.796906     90
5814     -7.60625     109.782292     193
5815     -7.797616     111.628274     7
5816     -7.837298     110.92875     1340
5817     -7.872601     112.357133     236
5818     -8.140495     112.249237     2886
5819     -8.147628     112.453265     164
5820     -8.164583     112.448632     1992
5821     -8.182761     112.549755     1651
5822     -20.977411     117.107146     1082
5823     -31.957176     116.166155     1488
5824     -32.044234     116.068769     34
5825     -32.152641     116.128824     732
5826     -32.202662     116.065137     130
5827     -32.403993     116.101559     661
5828     -32.648438     116.040644     315
5829     -32.847312     115.98549     39
5830     -32.990845     115.978326     42
5831     -33.122707     116.036057     248
5832     -33.22439     116.032313     26
5833     -33.402263     115.98131     2808
5834     53.770578     127.306854     82119
5835     44.10066     129.665608     509
5836     43.962626     125.7462     4996
5837     43.814422     123.902124     2
5838     43.717337     126.686668     42875
5839     43.626916     122.860177     4320
5840     43.535858     121.818092     158
5841     43.189583     124.79375     3791
5842     42.947518     127.134885     20097
5843     42.884275     124.123952     102
5844     42.827371     124.041474     78
5845     42.762685     120.586902     2202
5846     42.74043     124.305208     641
5847     42.73307     123.304822     1316
5848     42.732181     129.088079     301
5849     42.725244     127.224579     18768
5850     42.684094     122.16711     4201
5851     42.682512     122.212068     265
5852     42.637747     129.400901     143
5853     42.632437     123.346382     1425
5854     42.58564     122.760389     37
5855     42.543474     124.174577     2399
5856     42.522917     122.99938     84
5857     42.509587     123.550419     145
5858     42.489746     122.914214     63
5859     42.473827     122.959375     35
5860     42.377083     123.360417     242
5861     42.372909     122.981243     102
5862     42.304013     123.280146     47
5863     42.282183     121.909375     7
5864     42.264568     123.989595     1323
5865     42.162126     125.013646     113
5866     42.144315     122.235417     96
5867     42.140277     124.227571     351
5868     42.076162     129.49073     218
5869     42.02906     122.058654     413
5870     41.952941     125.131528     82
5871     41.933147     123.641086     133
5872     41.932956     123.79513     55
5873     41.888601     124.094371     5474
5874     41.855654     122.11292     357
5875     41.808147     120.44237     227
5876     41.775863     123.795044     18
5877     41.697772     125.139717     77
5878     41.678513     121.004766     17559
5879     41.659967     124.226964     136
5880     41.65554     123.897803     57
5881     41.485534     123.936068     73
5882     41.382039     126.513495     24206
5883     41.316234     124.149749     2825
5884     41.290113     125.398738     10226
5885     41.232137     123.515896     6182
5886     41.125248     124.144632     165
5887     41.104755     123.364583     1176
5888     41.0893     125.310898     12279
5889     41.039572     120.725843     928
5890     40.961217     125.268684     12814
5891     40.941516     122.140201     89
5892     40.901726     125.974307     31885
5893     40.860417     122.932166     54
5894     40.825486     128.308934     1183
5895     40.803268     122.003797     39
5896     40.7589     122.738625     73
5897     40.721802     128.269792     782
5898     40.703542     128.125729     517
5899     40.659499     127.5182     774
5900     40.564279     127.235076     1513
5901     40.480158     125.822625     1464
5902     40.462665     124.966211     53089
5903     40.405934     122.724024     403
5904     40.368374     128.547758     39
5905     40.353198     124.734375     53791
5906     40.16348     123.915625     260
5907     40.071084     124.826672     525
5908     40.040795     123.491919     104
5909     40.031068     124.898008     420
5910     39.977083     125.522917     1904
5911     39.946318     125.167636     46
5912     39.881612     124.864583     65
5913     39.815521     122.497917     2058
5914     39.79424     125.230056     47
5915     39.734097     125.501216     14
5916     39.659268     125.812614     132
5917     39.37287     125.839487     39
5918     39.167153     125.474575     11
5919     39.106656     125.869792     17
5920     39.100413     125.455414     15
5921     38.998589     125.409095     29
5922     38.891968     127.456884     8
5923     38.664409     126.086629     340
5924     38.635513     126.623958     102
5925     38.612796     125.409493     52
5926     38.597372     125.462082     70
5927     38.465611     127.41038     50
5928     38.461037     125.372917     67
5929     38.321255     125.479963     32
5930     38.302889     127.244896     23
5931     38.28627     127.186458     54
5932     38.277685     127.297182     26
5933     38.269616     128.485051     29
5934     38.201401     125.784375     303
5935     38.114481     127.777177     4040
5936     38.052774     125.353158     54
5937     38.015673     125.976929     285
5938     37.969911     127.66951     4818
5939     37.95286     125.534668     16
5940     37.94536     127.816344     2651
5941     37.839994     127.676029     7763
5942     37.826148     126.85625     9
5943     37.724354     127.422686     10028
5944     37.606839     128.717423     138
5945     37.545203     128.033594     271
5946     37.52324     127.28164     23559
5947     37.110468     127.186316     96
5948     37.057095     120.742022     447
5949     37.005201     127.994029     6582
5950     36.986292     127.610815     6
5951     36.976273     127.615625     15
5952     36.975891     127.602721     8
5953     36.971768     127.310417     11
5954     36.895258     127.570269     8
5955     36.87724     126.981253     8
5956     36.854532     127.574833     73
5957     36.796283     126.936524     5
5958     36.77532     126.977072     21
5959     36.639283     126.806297     369
5960     36.603167     127.559805     5
5961     36.585041     128.77491     1580
5962     36.535494     128.885812     1234
5963     36.521563     126.849317     10
5964     36.493721     128.127035     4
5965     36.492088     127.843893     39
5966     36.477047     127.482534     4159
5967     36.379041     126.626898     70
5968     36.197131     126.730556     19
5969     36.117062     127.784994     19
5970     36.065392     129.013459     242
5971     36.010596     129.267448     6
5972     35.911056     128.148958     146
5973     35.894032     128.840745     18
5974     35.724138     128.917769     293
5975     35.639583     128.473958     54
5976     35.541138     127.108856     724
5977     35.534154     128.029711     930
5978     35.518069     126.898962     25
5979     35.50128     133.002573     2
5980     35.46456     126.636076     7
5981     35.401374     133.050829     1
5982     35.342889     128.672917     61
5983     35.30989     133.098124     20
5984     35.30865     133.329595     33
5985     35.302083     133.988629     7
5986     35.285472     133.153125     69
5987     35.239749     134.882292     1
5988     35.237712     134.832927     16
5989     35.232663     133.545148     1
5990     35.230194     134.539931     50
5991     35.225694     134.040931     47
5992     35.211033     133.730208     260
5993     35.206612     133.314153     73
5994     35.193062     132.965625     71
5995     35.185495     134.82234     39
5996     35.182917     133.737083     276
5997     35.164826     128.034977     2271
5998     35.117249     133.546875     47
5999     35.084564     132.725585     140
6000     35.062835     127.239594     1000
6001     35.04177     132.598174     2993
6002     35.031843     127.714457     50
6003     34.993958     132.794998     156
6004     34.980459     133.53214     134
6005     34.964118     133.455376     218
6006     34.914137     133.854844     1135
6007     34.900278     132.303675     169
6008     34.842846     133.007292     0
6009     34.82354     133.400479     618
6010     34.819809     134.874108     6
6011     34.808498     132.145549     91
6012     34.794818     134.891287     1721
6013     34.791458     134.855988     1
6014     34.738613     134.150498     1
6015     34.699347     132.314322     149
6016     34.653195     132.1675     38
6017     34.649097     126.28491     3
6018     34.644741     132.621246     309
6019     34.615225     133.106782     107
6020     34.586102     132.504423     1
6022     34.565272     132.514055     12
6023     34.558194     133.31701     25
6024     34.55913     133.537361     7
6025     34.542535     132.159375     122
6026     34.503391     132.89364     160
6027     34.500673     126.63687     17
6028     34.500919     133.075654     56
6029     34.482917     132.709583     0
6030     34.427284     132.096443     2
6031     34.427052     132.32968     42
6032     34.426855     133.163875     3
6033     34.360249     131.490632     506
6034     34.359583     132.704583     1
6035     34.321317     131.507097     84
6036     34.320147     132.205859     74
6037     34.31054     132.122659     131
6038     34.307025     132.562353     28
6039     34.282155     133.923958     120
6040     34.27818     131.65745     84
6041     34.243473     134.107304     9
6042     34.238017     133.871476     6
6043     34.237917     134.17875     15
6044     34.236831     131.118931     84
6045     34.236002     132.163048     306
6046     34.233621     131.491893     7
6047     34.234061     134.071572     14
6048     34.221501     134.296844     3
6049     34.194491     133.976042     30
6050     34.170657     131.77475     32
6051     34.174272     133.907432     84
6052     34.163991     133.772002     2
6053     34.164457     133.868815     14
6054     34.164583     134.071875     28
6055     34.15375     131.027083     6
6056     34.14487     131.826921     144
6057     34.141298     131.045235     184
6058     34.139187     131.90625     206
6059     34.110844     131.789583     13
6060     34.105599     130.957344     2
6061     34.086724     131.903344     23
6062     34.07687     131.282211     322
6063     34.075904     133.687041     31
6064     34.074583     130.947917     2
6065     34.062863     130.954826     5
6066     34.060731     131.274202     1
6067     34.057221     131.873543     49
6068     34.012778     131.309375     2
6069     33.992435     132.932292     38
6070     33.957752     133.918229     24
6071     33.937857     133.571197     167
6072     33.907802     130.73041     2
6073     33.906023     130.731971     2
6074     33.880362     132.839583     69
6075     33.867108     133.15917     100
6076     33.837692     130.529444     0
6077     33.823915     130.53125     1
6078     33.809568     134.359178     490
6079     33.805103     130.757835     12
6080     33.797348     130.518932     4
6081     33.768204     133.338105     146
6082     33.759047     130.84259     9
6083     33.75782     133.55081     410
6084     33.739634     133.371908     1
6085     33.729581     133.283631     70
6086     33.72197     133.031107     14
6087     33.704724     133.864571     299
6088     33.695465     133.250154     23
6089     33.68861     130.626442     29
6090     33.680293     133.654867     50
6091     33.607194     130.484375     1
6092     33.607938     133.474756     95
6093     33.600601     130.652469     1
6094     33.594615     134.112982     100
6095     33.554793     130.894093     34
6096     33.545016     133.11392     671
6097     33.507268     134.116788     215
6098     33.485497     131.608712     15
6099     33.458998     130.734375     28
6100     33.450165     132.686275     513
6101     33.446342     131.123912     86
6102     33.436375     130.39666     3
6103     33.435288     131.434375     1
6104     33.433972     130.237396     59
6105     33.433652     130.425182     25
6106     33.429029     130.724821     49
6107     33.35853     132.62929     164
6108     33.35174     131.247957     27
6109     33.328322     130.102714     32
6110     33.313585     130.805005     40
6111     33.1988     131.300768     6
6112     33.197556     130.084996     3
6113     33.172794     130.782309     84
6114     33.160208     131.19375     5
6115     33.159124     130.984338     175
6116     33.138715     131.440625     119
6117     32.976734     129.981858     0
6118     32.978729     130.020405     24
6119     32.976642     131.655145     2
6120     32.884542     129.714771     17
6121     32.828759     130.846875     1
6122     32.825747     129.804015     2
6123     32.820954     130.052976     4
6124     32.795144     129.871345     11
6125     32.794022     131.609365     185
6126     32.747044     130.255866     1
6127     32.628075     130.910604     376
6128     32.506772     131.298958     416
6129     32.460783     131.150317     214
6130     32.458736     130.370509     10
6131     32.458146     131.401246     661
6132     32.429717     131.480723     736
6133     32.421473     130.731575     1
6134     32.354605     131.344928     78
6135     32.319978     131.013685     151
6136     32.206975     131.30079     411
6137     32.132378     131.267493     40
6138     32.059151     130.413542     21
6139     32.059538     131.118315     84
6140     31.99008     130.494792     810
6141     31.942241     131.13862     354
6142     31.939793     131.202083     1351
6143     31.917756     131.134281     928
6144     31.815087     130.665586     9
6145     31.639591     131.271573     62
6146     31.510783     130.860417     39
6147     30.763496     131.030915     2
6148     29.838727     121.268746     258
6149     29.70625     121.586458     38
6150     29.656522     121.21847     172
6151     29.585448     120.389616     193
6152     29.574074     121.355021     152
6153     29.480825     120.343898     117
6154     29.435417     120.994792     287
6155     29.427461     120.481046     57
6156     29.422821     120.181672     40
6157     29.422044     120.59375     110
6158     29.401229     121.159855     48
6159     29.247244     120.456674     385
6160     29.209002     120.709239     101
6161     29.14221     120.425662     207
6162     29.130285     120.04305     25
6163     29.067075     120.77237     298
6164     29.032535     120.068821     14
6165     29.03182     120.179931     40
6166     28.88727     120.145721     128
6167     28.839424     121.269675     232
6168     28.786782     121.413372     78
6169     28.606782     121.063573     453
6170     28.490347     121.238452     28
6171     28.445649     121.042708     34
6172     28.414583     120.211673     85
6173     28.372238     121.423243     22
6174     28.122318     120.861959     38
6175     28.109891     120.852126     50
6176     27.85189     120.005208     68
6177     27.477743     120.301042     139
6178     27.438823     120.436383     35
6179     27.363353     120.125141     163
6180     26.482624     127.949532     7
6181     26.466417     127.929694     14
6182     26.39005     127.8053     5
6183     24.810187     121.251042     745
6184     24.58163     120.88608     64
6185     24.423923     124.223958     5
6186     24.419074     124.204644     4
6187     24.409176     124.177095     3
6189     23.24779     120.539544     475
6190     23.202297     120.369704     61
6191     16.821749     121.454602     4235
6192     16.461786     120.744491     616
6193     16.395518     120.729665     855
6194     15.815763     121.110498     861
6195     15.787005     121.097005     896
6196     14.907201     121.177083     534
6197     14.290161     121.502231     97
6198     7.787094     125.028125     3196
6199     -12.831413     130.973595     205
6200     -12.840594     131.125906     88
6201     -16.118249     128.741169     45579
6202     44.642233     142.831206     263
6203     44.402876     141.851736     22
6204     44.343273     141.927755     19
6205     44.319402     142.155141     108
6206     44.303551     141.944283     26
6207     44.303268     142.181923     193
6208     44.241925     142.499527     5
6209     44.213741     142.309107     11
6210     44.207571     142.478496     12
6211     44.114259     142.707751     332
6212     44.095192     142.426042     33
6213     44.064909     141.907306     188
6214     43.980181     142.376887     15
6215     43.977049     142.756376     91
6216     43.976243     142.388989     5
6217     43.954373     142.633219     62
6218     43.939364     143.339701     283
6219     43.9239     142.080171     827
6220     43.911297     141.926569     65
6221     43.886406     141.931937     14
6222     43.872857     142.582706     20
6223     43.855634     143.751962     10
6224     43.795696     142.152601     12
6225     43.743536     141.717983     58
6226     43.67555     143.037096     279
6227     43.622083     141.705417     4
6228     43.611994     142.524632     65
6229     43.607971     143.387742     118
6230     43.58577     141.722917     18
6231     43.489919     142.520181     48
6232     43.489259     142.598053     4
6233     43.487964     142.220322     1788
6234     43.478316     141.593668     87
6235     43.444838     142.288749     1679
6236     43.442162     142.230647     31
6237     43.433196     142.884726     194
6238     43.399583     141.729583     6
6239     43.38517     141.647917     30
6240     43.374115     143.221576     390
6241     43.345995     143.266973     412
6242     43.283632     142.100295     119
6243     43.241255     142.938547     611
6244     43.238517     142.007292     154
6245     43.235849     143.480203     531
6246     43.199679     142.939138     644
6247     43.170629     142.838516     80
6248     43.164252     141.937352     17
6249     43.149448     142.908961     798
6250     43.126965     142.443848     475
6251     43.02569     142.102459     421
6252     43.003083     142.022458     474
6253     42.986184     141.156706     97
6254     42.913982     141.152198     130
6255     42.909739     141.917566     758
6256     42.885899     142.178751     78
6257     42.845183     141.446957     115
6258     42.798236     142.398824     560
6259     42.795006     142.037341     52
6260     42.674604     142.679039     52
6261     42.63135     142.148693     1216
6262     42.60761     142.556831     194
6263     42.568563     142.535134     215
6264     42.474759     142.774798     82
6265     42.473466     140.193882     80
6266     42.459921     142.639973     280
6267     42.423553     141.081115     82
6268     42.414615     142.566464     332
6269     42.38066     142.695648     24
6270     42.184882     142.961562     61
6271     42.127802     143.071497     139
6272     42.100981     140.13125     23
6273     42.062083     140.502083     48
6274     41.868666     140.597755     59
6275     41.841342     140.906869     32
6276     40.899583     140.987917     1
6277     40.888023     140.540785     17
6278     40.84114     140.516382     14
6279     40.788824     141.063108     98
6280     40.765539     140.332292     20
6281     40.719074     140.676042     4
6282     40.68924     140.780208     64
6283     40.596602     140.690806     215
6284     40.584159     140.71034     15
6286     40.464531     140.544403     22
6287     40.407917     140.354583     43
6288     40.334741     140.224389     102
6289     40.332917     140.60125     0
6290     40.289649     141.515625     68
6291     40.113799     141.49474     13
6292     40.059229     140.110551     3
6293     40.048234     140.607222     118
6294     39.92194     140.310417     85
6295     39.835417     140.639583     283
6296     39.827909     141.372279     46
6297     39.791011     140.653976     317
6298     39.778442     140.157292     3
6299     39.775972     141.284375     31
6300     39.753553     141.147408     1181
6301     39.74551     140.343266     75
6302     39.710417     141.206476     80
6303     39.692528     141.029855     630
6304     39.636087     140.711247     554
6305     39.632018     140.685118     593
6306     39.613475     140.892136     23
