ID  lat_MERIT lon_MERIT area_MERIT
4103620 64.208  -149.275  6388.4
4103621 63.858  -148.958  5521.9
4103622 63.842  -148.958  4991.9
4103630 64.842  -147.708  5581.7
4103631 64.792  -147.242  3745.3
4103632 64.792  -147.208  3733.9
4103633 64.908  -146.358  2409.0
4103650 64.475  -146.925  5722.3
4103700 66.992  -143.142  75945.1
4103710 67.425  -140.892  58714.0
4103750 63.392  -143.742  21709.6
4103751 63.308  -142.658  17271.5
4103800 64.792  -141.158  288295.3
4103810 65.392  -142.442  2807.7
4103820 64.308  -141.425  14169.6
4113300 47.925  -97.025 66131.8
4113301 48.575  -97.142 77972.5
4113302 47.358  -96.842 42051.7
4113303 46.858  -96.775 17316.6
4113304 46.658  -96.792 10862.9
4113305 46.308  -96.592 10118.3
4113310 46.475  -96.792 5488.1
4113315 47.875  -96.275 3334.0
4113320 47.808  -96.808 13822.0
4113321 47.775  -96.608 13449.3
4113330 46.158  -96.575 4919.9
4113340 46.908  -97.058 3876.6
4113350 48.908  -97.925 8065.9
4113351 48.992  -97.558 8255.1
4113355 48.208  -99.225 6209.8
4113360 47.808  -98.708 4888.1
4113361 47.425  -98.042 6783.5
4113362 46.925  -98.008 10565.9
4113363 46.442  -97.675 11652.9
4113364 46.642  -96.992 12957.8
4113365 46.892  -96.908 13138.4
4113400 48.508  -100.442  30529.2
4113401 48.158  -100.742  27387.3
4113402 48.242  -101.375  25458.9
4113403 48.375  -101.508  22568.0
4113410 48.975  -103.075  4447.1
4113420 48.392  -101.592  2462.0
4113600 48.392  -93.542 4359.2
4114615 49.992  -79.092 10990.0
4115080 46.275  -122.908  5764.2
4115081 46.508  -122.608  3594.2
4115100 44.942  -123.042  18797.4
4115101 45.525  -122.675  28892.8
4115102 44.275  -123.175  8879.3
4115105 44.075  -122.775  2799.9
4115106 44.125  -122.475  2417.5
4115200 45.608  -121.175  599812.0
4115201 46.175  -123.192  650262.1
4115202 46.625  -119.858  248456.3
4115203 47.325  -120.092  232727.4
4115204 47.525  -120.308  228581.3
4115205 47.958  -119.875  224240.8
4115206 47.958  -118.975  194927.2
4115210 45.758  -121.208  3360.5
4115220 44.792  -120.008  13324.5
4115221 45.575  -120.408  19738.6
4115222 44.425  -118.908  1009.4
4115223 44.808  -119.425  6537.4
4115224 44.892  -119.142  1351.8
4115225 44.108  -120.742  6732.0
4115226 44.492  -121.292  12371.5
4115230 47.575  -120.608  2597.5
4115231 47.492  -120.425  3386.7
4115235 48.075  -119.992  4637.9
4115236 48.475  -120.175  2687.1
4115240 45.908  -119.325  6003.3
4115250 46.025  -118.725  4287.4
4115260 46.258  -119.475  14604.3
4115261 46.525  -120.475  9456.6
4115262 46.875  -120.475  4123.2
4115270 46.825  -119.825  11523.1
4115280 45.625  -120.908  28129.4
4115281 44.725  -121.242  21211.3
4115282 44.492  -121.325  6752.1
4115290 47.842  -120.008  2400.2
4115300 48.625  -119.475  18742.6
4115301 48.275  -119.708  20655.6
4115305 48.992  -119.608  9134.9
4115310 48.975  -118.758  5670.2
4115311 48.992  -118.208  10017.2
4115320 48.408  -115.558  26430.4
4115321 48.908  -116.425  33873.9
4115322 48.992  -116.508  34315.7
4115330 48.492  -114.008  2905.6
4115331 47.375  -114.575  23305.2
4115332 47.675  -114.242  18381.7
4115333 47.975  -113.558  3043.4
4115340 46.892  -113.758  5864.8
4115344 46.392  -112.742  2598.4
4115345 47.308  -115.075  27678.8
4115346 48.092  -116.125  57119.3
4115347 47.425  -114.858  51583.0
4115348 46.875  -114.125  23252.3
4115349 46.875  -113.925  15511.3
4115350 47.558  -116.325  3129.3
4115351 47.575  -116.258  2313.9
4115400 47.842  -117.842  15941.9
4115401 47.658  -117.442  11073.4
4115402 47.692  -117.158  10678.0
4115403 47.708  -116.975  9890.9
4115410 47.275  -116.192  2676.4
4115450 46.842  -114.058  7303.8
4115451 45.975  -114.142  2711.2
4115600 48.925  -117.775  156166.4
4115700 48.192  -117.042  62863.2
4116180 46.425  -117.158  247205.0
4116181 46.092  -116.975  221414.8
4116182 46.258  -118.875  260534.0
4116183 45.258  -116.692  170756.8
4116184 44.242  -116.975  160041.0
4116185 43.875  -116.975  134192.5
4116186 43.292  -116.425  93077.1
4116187 43.008  -115.208  75943.6
4116188 42.675  -113.508  46102.6
4116189 42.775  -112.875  39803.8
4116190 43.408  -112.142  24810.1
4116191 43.358  -111.225  13418.2
4116192 43.658  -110.708  4317.1
4116193 44.092  -110.692  1293.6
4116200 46.758  -118.142  6455.3
4116300 46.442  -116.825  24011.9
4116301 46.475  -116.258  14234.2
4116302 46.242  -116.025  12530.8
4116310 46.508  -116.308  6315.7
4116311 46.858  -115.642  3599.3
4116320 46.092  -115.525  5106.1
4116325 46.158  -115.592  3051.1
4116330 45.758  -116.325  34984.3
4116331 45.325  -114.442  16257.8
4116332 45.175  -113.892  9671.1
4116333 44.258  -114.725  2081.9
4116335 45.292  -114.608  7457.3
4116340 44.942  -113.642  2347.8
4116350 42.775  -115.725  6945.8
4116370 44.675  -114.042  2145.4
4116400 44.042  -116.925  8592.8
4116401 43.925  -116.442  7099.4
4116402 43.942  -116.192  5778.9
4116405 44.108  -116.108  2389.9
4116406 44.525  -116.042  1593.3
4116450 43.658  -117.258  27166.3
4116451 42.858  -117.642  19868.9
4116452 41.858  -115.992  1011.7
4116460 43.658  -116.275  7158.9
4116461 43.658  -115.725  2153.8
4116470 43.825  -111.908  8441.5
4116471 43.958  -111.675  4819.4
4116480 43.142  -112.442  5077.1
4118105 39.292  -119.258  4069.0
4118110 39.158  -119.092  6000.3
4118320 35.858  -116.242  7971.6
4118400 43.708  -119.175  2372.4
4118410 40.625  -116.192  13066.6
4118440 40.692  -118.208  40295.0
4118850 39.375  -112.042  13371.2
4119050 46.642  -94.875 2748.4
4119070 45.092  -93.742 5905.2
4119080 45.408  -92.642 16210.8
4119090 44.108  -94.042 2858.8
4119100 44.925  -93.108 95484.4
4119101 46.575  -93.742 14909.6
4119150 42.742  -91.258 4039.8
4119170 41.775  -90.525 6078.6
4119200 41.558  -90.192 24701.4
4119201 42.625  -89.075 8666.9
4119210 42.308  -89.625 3430.5
4119220 42.192  -89.008 2833.1
4119230 41.492  -90.158 2595.5
4119250 41.175  -91.175 32249.8
4119251 41.658  -91.542 8451.5
4119252 42.075  -92.892 4063.9
4119260 41.975  -91.675 16748.6
4119261 42.492  -92.342 13237.0
4119262 42.642  -92.458 4321.4
4119263 43.058  -92.675 2772.0
4119264 41.408  -91.292 20031.2
4119265 42.708  -92.575 4413.9
4119270 40.758  -91.275 11176.5
4119271 41.358  -92.658 4273.2
4119280 40.725  -91.958 36602.6
4119281 42.258  -93.992 14434.5
4119282 42.508  -94.208 11171.1
4119283 42.725  -94.192 3590.0
4119285 41.542  -93.958 8880.0
4119286 41.992  -94.375 4196.5
4119288 42.458  -93.808 2128.9
4119290 39.608  -91.408 6455.7
4119295 39.025  -90.992 2396.3
4119300 40.392  -91.375 309185.2
4119310 41.342  -88.192 13417.0
4119311 41.158  -87.675 6240.1
4119312 41.175  -87.342 4698.4
4119313 41.225  -86.975 3879.9
4119315 41.008  -87.825 5218.0
4119317 41.392  -88.792 6703.5
4119318 41.208  -88.925 3221.7
4119321 40.708  -90.275 2778.7
4119322 40.492  -90.342 4260.1
4119325 40.125  -89.742 4525.3
4119327 40.025  -90.625 3349.8
4119400 39.708  -90.642 65009.6
4119401 41.108  -89.358 31406.4
4119410 40.108  -89.992 13062.7
4119430 44.058  -91.292 5424.9
4119431 44.558  -90.608 1946.4
4119440 44.625  -91.975 23498.4
4119441 44.925  -91.408 14790.0
4119442 45.458  -91.258 4265.9
4119445 44.892  -91.925 4603.9
4119447 45.375  -91.208 5008.8
4119450 43.208  -90.442 27229.7
4119451 43.608  -89.758 20886.3
4119452 44.392  -89.825 13952.0
4119453 44.875  -89.642 10437.9
4119454 45.808  -89.542 1950.8
4119460 44.692  -93.642 43122.1
4119461 44.942  -95.742 16397.0
4119510 42.075  -90.625 4155.4
4119650 41.792  -90.242 222396.4
4119800 38.875  -90.175 443655.8
4120100 48.175  -105.175  8351.5
4120110 46.392  -105.842  13973.5
4120111 45.142  -106.758  4620.2
4120120 46.125  -107.475  57912.9
4120121 44.758  -108.175  40796.6
4120125 44.842  -108.425  6182.0
4120200 48.125  -106.358  57669.3
4120201 48.425  -108.358  27556.9
4120202 48.558  -109.692  15070.1
4120210 48.642  -109.225  4271.7
4120220 48.525  -109.842  4655.6
4120300 47.925  -110.525  5213.6
4120301 47.925  -111.558  3484.1
4120310 47.942  -110.575  17984.5
4120311 48.425  -111.892  6975.7
4120320 46.992  -107.892  20264.8
4120321 46.425  -108.575  10372.0
4120322 46.425  -109.842  2886.8
4120330 45.892  -111.608  24699.3
4120331 45.608  -112.325  19671.1
4120800 47.358  -106.358  6601.5
4120900 48.125  -104.475  240498.9
4120901 48.042  -106.342  147996.1
4120902 48.008  -110.258  87580.5
4120903 46.142  -111.425  37948.1
4120950 47.675  -104.158  177858.1
4120951 45.792  -108.475  30525.7
4120952 45.592  -110.575  9194.9
4120953 45.108  -110.792  6777.4
4120955 43.242  -109.008  4899.5
4120956 43.425  -108.175  19933.5
4120960 44.925  -105.358  3200.2
4121100 47.592  -103.258  21503.5
4121101 46.308  -103.925  12045.8
4121102 45.542  -103.975  5075.2
4121110 47.292  -101.625  5860.7
4121111 47.158  -102.058  3188.1
4121120 46.375  -100.942  10587.7
4121121 46.425  -102.542  1503.4
4121125 46.092  -101.325  4600.2
4121126 46.158  -102.475  1440.7
4121130 45.208  -102.158  6705.2
4121131 45.258  -100.842  12633.2
4121140 43.308  -103.825  18548.4
4121141 44.525  -101.925  55407.2
4121142 44.075  -102.408  32625.9
4121145 44.325  -104.942  4369.6
4121146 44.375  -102.558  18296.4
4121147 44.692  -103.742  11639.0
4121150 44.325  -100.375  8133.9
4121160 43.742  -99.558 25794.7
4121161 43.742  -101.508  12907.3
4121162 43.025  -102.842  3544.1
4121300 43.192  -97.642 54124.9
4121301 43.975  -98.075 46263.1
4121302 44.992  -98.475 25517.1
4121303 45.608  -98.308 18382.0
4121304 46.892  -98.675 7413.5
4121310 42.992  -96.975 5574.8
4121311 42.825  -96.925 5914.1
4121320 42.842  -96.558 19834.2
4121321 44.175  -96.742 8169.9
4121330 42.575  -96.308 2291.9
4121340 42.475  -95.792 6447.9
4121341 41.975  -95.975 9000.1
4121350 41.658  -95.775 2278.8
4121400 42.742  -98.225 30221.8
4121401 42.908  -100.358  17313.6
4121420 45.658  -100.825  13744.2
4121430 46.842  -100.975  8567.5
4121431 46.742  -102.308  3231.1
4121800 42.858  -97.392 713888.6
4121801 41.258  -95.925 822763.3
4121802 46.808  -100.825  478875.1
4122100 41.308  -96.292 18057.0
4122101 42.125  -98.042 6046.3
4122105 41.708  -96.525 2633.0
4122110 41.825  -100.108  4608.1
4122111 41.792  -100.525  1314.0
4122120 42.458  -107.192  6001.4
4122130 41.125  -101.575  60917.8
4122131 40.325  -103.925  34134.9
4122132 40.425  -104.575  24446.6
4122133 39.925  -104.875  12354.3
4122134 39.208  -105.275  4548.6
4122140 40.425  -104.658  4747.2
4122141 40.658  -105.225  2733.3
4122150 41.208  -101.642  77855.7
4122151 41.875  -107.058  10926.6
4122152 41.992  -104.058  56356.3
4122153 42.642  -105.175  38012.0
4122154 40.925  -106.342  3691.1
4122155 42.008  -106.508  5951.7
4122160 40.625  -95.625 7272.6
4122165 40.875  -95.575 3421.6
4122170 40.392  -95.808 2050.5
4122180 40.042  -95.608 3619.8
4122190 39.692  -94.708 4531.2
4122200 39.442  -96.708 23806.0
4122201 39.242  -96.575 24904.3
4122210 39.692  -96.758 9128.1
4122211 39.775  -96.858 8651.3
4122212 40.342  -98.075 2635.6
4122220 38.725  -98.258 19299.0
4122221 38.792  -100.858  9047.9
4122222 38.908  -97.125 49506.3
4122230 39.008  -97.875 7330.1
4122240 38.975  -97.475 17465.6
4122250 39.925  -93.942 5822.5
4122251 39.642  -93.275 17931.7
4122255 40.092  -93.642 4454.1
4122260 38.992  -93.192 2898.2
4122270 38.625  -95.275 3236.5
4122271 38.225  -94.675 8372.2
4122280 37.942  -91.992 7356.0
4122281 38.392  -91.825 8240.7
4122300 38.192  -92.608 36106.6
4122301 38.058  -94.142 14279.7
4122350 39.358  -97.125 63444.8
4122351 40.292  -100.142  37398.7
4122352 40.142  -101.225  21275.4
4122360 40.142  -99.558 9860.5
4122370 40.242  -100.875  7445.7
4122600 41.008  -96.158 222219.8
4122601 41.058  -96.325 217755.1
4122602 41.358  -97.492 158068.2
4122603 40.875  -98.275 153817.8
4122610 41.042  -96.308 221947.0
4122620 40.975  -96.458 2734.2
4122630 41.425  -97.725 35718.8
4122635 41.258  -98.442 10961.9
4122636 41.775  -99.392 5931.8
4122637 41.208  -98.442 19781.8
4122638 41.825  -100.108  4608.1
4122639 41.042  -98.742 5746.7
4122650 40.692  -95.842 1049141.6
4122700 38.975  -94.958 154409.5
4122701 39.192  -96.308 142614.0
4122710 39.058  -94.875 154719.5
4122900 38.708  -91.442 1336942.1
4122901 38.975  -92.758 1280495.9
4122902 39.108  -94.592 1237773.4
4122903 40.058  -95.425 1061824.1
4123050 37.142  -88.742 525174.0
4123060 37.025  -88.275 103791.5
4123061 34.575  -86.558 66154.9
4123062 35.225  -88.258 85485.6
4123063 35.092  -85.275 55315.2
4123070 37.142  -88.408 46358.7
4123080 37.025  -88.225 45512.3
4123081 36.292  -86.658 30196.6
4123082 36.742  -84.158 4153.6
4123085 36.642  -84.542 2476.6
4123090 38.358  -88.592 1192.3
4123095 35.925  -87.742 6622.2
4123110 38.642  -88.292 2946.1
4123111 38.058  -88.158 8050.3
4123130 38.392  -87.758 74153.4
4123131 40.425  -86.892 18997.3
4123135 40.792  -86.225 2022.0
4123136 41.158  -86.575 2255.1
4123137 38.942  -88.025 3910.2
4123150 35.075  -84.008 1060.9
4123200 40.042  -86.025 2074.5
4123201 38.925  -87.008 12045.8
4123202 38.508  -87.292 28753.3
4123205 39.192  -85.925 4393.2
4123206 38.992  -85.925 6052.7
4123207 38.675  -86.792 12745.5
4123208 39.525  -85.792 1100.8
4123209 39.358  -86.008 1211.3
4123210 39.342  -85.992 2740.2
4123220 37.275  -85.875 4337.7
4123225 38.225  -86.225 1249.9
4123230 39.392  -84.575 9448.8
4123235 39.875  -84.275 1533.0
4123240 38.275  -84.808 1212.9
4123245 37.775  -85.708 3367.9
4123250 38.708  -84.308 8533.0
4123251 38.592  -84.258 6015.6
4123252 38.392  -84.292 1603.0
4123255 38.808  -83.425 1001.4
4123260 39.208  -82.858 13217.8
4123265 38.175  -81.708 1010.4
4123268 38.142  -81.208 21685.7
4123270 37.642  -80.808 4196.1
4123271 37.725  -80.642 3585.6
4123272 38.192  -80.125 1393.9
4123275 37.542  -81.008 1026.3
4123277 36.942  -80.742 5728.0
4123278 36.658  -80.975 2957.7
4123280 39.325  -82.092 2438.5
4123290 39.475  -80.992 1192.1
4123300 38.292  -85.792 236234.7
4123301 40.108  -80.708 63714.7
4123320 40.675  -80.542 1311.3
4123330 39.158  -80.042 2358.1
4123331 39.025  -79.942 1073.9
4123340 39.342  -79.675 2423.4
4123341 39.125  -79.675 1864.0
4123347 39.858  -79.225 1030.4
4123350 42.158  -78.708 4118.6
4123351 41.958  -78.392 1423.4
4123352 40.625  -79.708 29464.7
4123355 41.442  -79.958 2711.8
4123357 40.992  -79.392 1383.1
4123370 36.425  -83.392 3810.6
4123375 35.992  -84.558 1938.5
4123380 35.608  -82.575 2446.2
4123381 35.508  -82.592 1755.6
4123385 36.175  -82.458 2078.0
4123400 39.642  -81.842 19234.7
4123510 39.592  -85.158 1344.9
4123810 37.492  -81.842 1301.8
4123811 37.808  -82.392 3073.3
4125010 35.925  -94.925 2465.4
4125020 37.242  -94.558 3004.1
4125025 37.892  -95.442 9915.1
4125026 37.342  -95.108 12681.8
4125027 36.925  -94.958 15322.8
4125028 36.225  -95.175 29949.5
4125050 36.308  -95.692 16686.8
4125055 36.275  -95.958 2348.1
4125060 35.958  -97.042 41857.0
4125061 35.992  -96.908 42192.1
4125062 35.958  -97.925 36221.3
4125063 36.525  -98.875 29996.1
4125064 37.008  -100.492  17390.9
4125070 37.225  -96.992 4855.7
4125075 36.925  -102.958  3244.1
4125080 36.808  -97.275 4843.6
4125100 38.208  -99.358 6307.6
4125110 37.858  -98.008 2331.8
4125200 35.175  -94.642 4651.7
4125500 36.142  -96.008 191512.8
4125550 35.258  -95.242 122722.5
4125551 35.942  -100.375  57498.5
4125552 36.292  -104.492  7213.3
4125555 35.258  -96.208 38150.7
4125560 36.825  -100.525  21041.1
4125561 36.725  -101.492  5619.6
4125565 35.675  -96.075 5186.2
4125570 36.542  -101.075  4137.6
4125580 36.075  -98.592 33590.0
4125800 34.758  -92.275 406882.7
4125801 37.058  -97.058 116094.4
4125802 37.942  -97.775 101089.0
4125803 38.275  -104.725  11936.7
4125804 34.792  -92.358 406727.6
4125810 37.842  -97.408 3313.1
4125900 34.792  -91.442 60127.3
4125901 35.608  -91.292 51412.6
4125902 35.758  -91.642 28588.9
4125903 36.592  -93.292 10379.5
4125904 36.075  -94.075 1033.5
4125910 36.625  -90.842 5309.2
4125911 36.992  -91.008 4336.7
4125915 36.208  -91.175 3007.2
4125917 36.342  -91.108 2902.8
4125918 36.642  -91.192 2038.9
4125920 35.992  -92.742 2150.1
4125925 36.808  -93.458 2564.4
4125930 36.425  -93.625 1369.8
4125940 35.775  -91.292 21779.4
4125941 36.108  -91.092 19057.9
4125942 36.408  -90.542 4573.4
4125943 36.758  -90.392 3226.1
4125944 37.342  -90.792 1274.9
4125950 37.158  -91.358 1053.3
4126100 33.925  -94.392 6937.0
4126150 32.758  -94.508 2288.0
4126200 32.642  -93.875 8134.3
4126250 29.725  -91.208 4371.6
4126300 34.025  -95.758 5854.7
4126301 34.275  -95.908 2821.3
4126350 34.058  -98.308 8878.5
4126351 33.758  -99.142 5289.4
4126352 33.692  -99.392 4765.1
4126700 32.508  -92.125 39697.3
4126701 33.592  -92.825 13436.6
4126702 33.042  -92.092 28041.5
4126750 33.708  -92.025 5445.4
4126800 31.308  -92.442 174015.6
4126801 33.558  -94.042 124149.7
4126802 33.875  -95.508 114991.3
4126803 34.108  -98.542 53110.4
4126804 33.825  -96.558 102602.8
4126805 33.725  -97.158 79495.4
4126806 33.092  -93.858 146873.8
4126810 34.625  -99.092 11753.7
4126815 35.008  -99.908 1139.2
4126850 34.225  -100.075  8128.1
4126851 34.175  -99.292 9695.7
4127100 38.508  -90.592 9791.5
4127150 35.275  -88.975 3788.8
4127200 38.325  -89.875 13407.9
4127201 38.608  -89.358 7012.9
4127202 38.958  -89.092 5029.4
4127300 32.442  -90.908 34527.2
4127310 33.675  -90.225 13450.1
4127400 36.242  -89.225 4848.0
4127500 33.558  -91.225 2895562.5
4127501 37.225  -89.458 1827963.9
4127502 37.908  -89.842 1815519.9
4127503 38.625  -90.175 1786301.0
4127600 33.508  -90.492 2108.4
4127700 32.358  -90.692 7125.9
4127701 33.192  -89.775 2626.4
4127800 32.308  -90.908 2932426.0
4127910 31.325  -91.108 2073.7
4127930 31.008  -91.625 2951258.5
4127935 30.975  -91.658 2951278.5
4127940 30.892  -90.842 1542.5
4127941 30.458  -90.992 3483.1
4131030 47.258  -68.592 14669.1
4131500 45.142  -67.325 3519.6
4131501 45.575  -67.425 1066.7
4132010 48.008  -89.608 1605.8
4132100 46.658  -92.092 1110.9
4132200 46.708  -92.425 8877.9
4132300 46.492  -90.692 1548.2
4132800 46.725  -89.208 3497.4
4132900 46.575  -85.275 1946.9
4133100 45.758  -87.208 1174.6
4133200 44.308  -88.208 15597.3
4133250 43.958  -88.942 3459.7
4133260 44.392  -88.742 5826.3
4133300 43.092  -87.908 1797.7
4133400 45.325  -87.658 10089.9
4133401 45.875  -88.075 4701.4
4133450 46.042  -86.142 2913.5
4133500 41.842  -86.258 9572.0
4133501 41.808  -85.742 4831.2
4133550 41.592  -85.842 1556.0
4133650 42.475  -85.808 3821.9
4133651 42.325  -85.192 2111.5
4133652 42.258  -84.992 1069.1
4133700 43.442  -85.658 6103.6
4133701 43.892  -85.258 3862.3
4133750 42.958  -85.675 12803.6
4133751 42.758  -84.558 3185.9
4133800 44.442  -85.692 2297.0
4133801 44.258  -85.942 3585.3
4134300 43.608  -84.242 6152.2
4134350 43.625  -84.708 993.6
4134400 43.408  -83.958 15282.6
4134500 43.008  -84.175 1324.7
4134501 43.258  -84.108 1532.3
4134700 44.442  -83.442 4544.5
4134800 45.108  -83.692 1547.1
4135100 41.958  -83.525 2695.1
4135200 41.508  -83.708 16218.3
4135201 41.192  -84.742 5213.0
4135205 41.242  -84.408 5852.7
4135210 41.308  -83.158 3248.9
4135215 41.042  -83.192 2002.9
4135300 42.592  -82.908 1947.2
4135400 42.292  -83.742 2038.0
4135500 41.725  -81.225 1761.7
4135800 42.458  -78.925 1174.9
4136300 43.175  -77.625 6393.6
4136301 42.575  -78.042 2541.9
4136400 43.458  -76.508 13492.7
4136410 43.208  -76.225 3750.7
4136411 43.242  -76.158 3550.4
4136500 43.992  -75.925 4985.4
4143300 44.708  -75.508 770870.1
4143310 44.592  -75.375 2572.0
4143500 44.858  -74.775 1576.9
4143550 45.008  -74.792 771848.4
4143710 44.675  -73.475 1562.8
4143750 44.008  -73.158 1668.4
4143770 44.675  -73.075 1785.6
4143790 44.958  -72.692 1237.9
4145050 48.842  -122.592  2042.2
4145080 48.442  -122.342  8036.3
4145081 48.525  -121.775  7102.8
4145082 48.542  -121.425  3584.1
4145083 48.675  -121.242  3064.1
4145085 48.425  -121.575  1853.5
4145130 47.542  -124.308  1151.9
4145160 46.942  -123.308  3367.4
4145161 46.775  -123.042  2325.0
4145170 46.942  -122.558  1353.9
4145180 47.208  -122.342  2483.6
4145190 47.842  -122.058  3999.8
4145700 43.592  -123.558  9409.2
4145900 42.575  -124.058  10295.5
4145901 42.442  -122.992  5321.1
4146100 41.792  -124.075  1588.1
4146110 41.508  -124.008  33742.1
4146111 41.842  -123.225  20358.5
4146112 42.125  -121.958  10987.4
4146115 41.058  -123.675  7379.4
4146130 41.808  -122.592  2033.9
4146140 42.558  -121.875  7739.7
4146141 42.742  -121.842  3382.1
4146145 42.592  -121.842  4135.9
4146180 40.492  -124.092  8044.2
4146200 39.708  -123.325  1922.7
4146210 38.508  -122.925  3472.2
4146270 38.642  -121.225  4906.2
4146280 38.592  -121.508  63579.4
4146281 38.758  -121.592  56806.1
4146360 37.675  -121.258  34548.2
4146400 36.625  -121.675  10720.0
4146410 35.025  -120.225  2288.3
4146700 34.242  -119.192  4168.7
4146900 33.225  -117.358  1448.4
4146920 33.242  -117.392  1863.8
4147010 45.242  -68.658 17308.2
4147011 44.825  -68.692 20124.0
4147050 45.058  -69.892 7043.6
4147051 44.475  -69.692 13891.5
4147110 44.075  -70.208 8417.2
4147111 44.442  -71.192 3526.2
4147380 42.642  -71.292 11918.5
4147381 42.958  -71.475 7904.8
4147382 43.425  -71.658 3902.8
4147450 41.708  -72.192 1029.5
4147460 41.992  -72.608 25065.6
4147461 42.575  -72.575 20409.0
4147462 43.642  -72.308 10587.2
4147463 44.742  -71.625 2071.1
4147465 44.358  -72.042 1156.4
4147475 42.158  -72.508 1761.4
4147480 41.908  -72.692 1511.2
4147490 41.392  -73.175 3994.9
4147491 41.658  -73.492 2577.2
4147500 42.758  -73.692 20835.5
4147501 43.258  -73.592 7312.9
4147502 43.708  -73.992 2053.3
4147505 43.308  -73.875 2706.9
4147510 41.675  -74.158 1443.6
4147600 40.225  -74.775 17448.2
4147601 41.308  -74.792 8980.0
4147605 41.975  -75.175 2028.8
4147606 42.008  -75.392 1532.8
4147650 40.242  -75.658 2965.8
4147651 39.975  -75.192 4875.3
4147700 40.258  -76.892 62113.9
4147701 42.042  -75.808 5797.3
4147702 42.325  -75.308 2552.3
4147703 39.658  -76.175 69869.4
4147704 41.258  -75.875 25608.5
4147710 42.225  -75.842 3844.9
4147715 42.008  -76.625 6397.3
4147720 40.475  -77.125 8723.4
4147721 40.492  -78.025 2116.3
4147725 40.975  -76.875 17635.2
4147726 41.325  -77.758 7686.4
4147900 38.942  -77.125 29901.3
4147901 39.692  -78.175 10575.0
4147902 39.542  -78.458 8052.2
4147903 39.458  -78.658 3778.9
4147904 38.942  -77.125 29901.3
4147905 39.408  -77.358 2111.5
4147907 38.908  -78.208 4223.2
4147950 38.308  -77.525 4127.1
4148050 37.558  -77.558 17467.7
4148051 37.675  -78.092 16172.1
4148060 37.225  -77.475 3470.9
4148070 36.775  -77.158 3733.2
4148090 36.458  -77.625 21973.3
4148091 36.925  -78.742 7629.6
4148092 37.108  -79.292 4608.9
4148100 35.542  -77.058 8158.2
4148110 35.892  -77.525 5712.9
4148111 35.625  -77.375 6946.8
4148120 35.308  -77.308 10196.6
4148121 35.258  -77.592 7022.6
4148122 35.642  -78.408 2990.9
4148125 35.425  -77.575 1939.0
4148210 35.625  -79.108 3735.2
4148230 35.408  -78.808 8979.6
4148231 34.842  -78.825 12619.0
4148232 34.408  -78.292 13599.0
4148300 34.208  -79.542 22797.9
4148310 34.058  -79.258 7191.9
4148320 35.725  -80.425 8904.9
4148321 35.858  -80.392 5889.9
4148325 35.158  -80.158 3568.0
4148410 34.608  -81.425 7178.5
4148530 33.992  -81.042 20270.0
4148535 34.008  -81.092 6523.3
4148540 33.825  -80.625 14408.6
4148541 34.242  -80.642 13078.4
4148545 34.842  -80.875 9128.5
4148546 34.992  -80.975 7867.0
4148550 33.458  -80.175 38033.6
4148570 33.025  -80.392 7036.9
4148610 32.192  -81.408 6909.3
4148650 32.525  -81.258 25671.1
4148655 33.975  -82.758 3673.9
4148720 31.658  -81.825 35218.8
4148750 31.225  -81.875 7118.5
4148850 29.008  -81.375 8332.9
4148851 30.325  -81.658 21772.2
4148852 28.542  -80.942 4338.0
4148855 29.508  -81.808 5387.6
4148950 26.975  -81.225 1158.5
4148955 27.225  -80.958 7496.2
4149110 30.625  -89.892 3122.3
4149120 30.792  -89.825 16969.8
4149121 31.558  -90.092 12860.4
4149122 32.275  -90.175 8170.1
4149123 32.792  -89.342 2325.1
4149300 30.975  -88.725 17145.5
4149301 30.608  -88.642 21222.4
4149350 31.158  -88.542 6955.7
4149360 31.108  -88.808 9074.4
4149400 31.558  -87.508 56903.5
4149401 31.608  -87.542 55630.2
4149405 33.125  -85.558 4334.4
4149410 32.525  -87.875 40053.8
4149411 33.475  -88.442 11769.1
4149412 34.008  -88.492 3139.7
4149413 31.758  -88.125 47932.0
4149415 33.708  -86.958 2266.4
4149420 30.958  -87.242 9942.2
4149421 30.675  -87.258 10741.4
4149440 32.625  -86.258 26111.7
4149441 34.208  -85.258 10445.5
4149510 30.758  -86.625 1648.2
4149610 30.525  -85.158 2167.8
4149630 30.708  -84.858 44526.6
4149631 30.425  -85.025 45380.3
4149632 29.942  -85.008 49336.4
4149670 32.892  -85.175 9150.0
4149680 30.908  -84.575 19367.0
4149681 32.308  -84.042 7426.5
4149682 32.725  -84.225 4787.4
4149690 30.458  -85.892 11414.8
4149691 30.775  -85.825 9104.2
4149710 30.558  -84.375 2960.3
4149711 30.175  -84.675 5336.7
4149780 29.958  -82.925 19933.7
4149781 29.792  -82.925 24355.4
4149810 29.875  -82.742 3178.6
4149850 28.975  -82.325 4196.7
4149851 29.008  -82.625 4989.0
4149950 27.225  -81.875 3490.8
4150250 32.225  -97.775 1068.8
4150280 28.042  -97.858 42739.8
4150281 28.425  -98.175 39955.9
4150282 28.325  -98.558 20987.3
4150283 27.892  -97.625 43280.9
4150310 28.792  -97.042 13479.0
4150311 29.858  -98.392 3404.8
4150315 29.658  -97.642 2181.5
