  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            2063        -0.1100        24.0260        -0.1083        24.0250     92280.9609       205.0605       385.6000
            2064        -3.4750        24.7720        -3.4750        24.7750     57490.1133       119.0233       451.3000
            2065        -3.9440        24.8760        -3.9417        24.8750     50867.4023        76.7252       469.6000
            2066        -4.3830        24.9740        -4.3583        24.9917     48764.8242       104.6518       478.9000
            2067        -4.4720        24.9930        -4.4750        24.9917     48211.6289        72.2635       491.7000
            2068        -5.0460        25.1210        -5.0417        25.1083     44248.1641        97.0143       508.4000
            2069        -1.8310        22.6250        -1.8250        22.6250     20142.4531        29.2500       357.3000
            2070        -1.9050        22.7090        -1.9083        22.7083     19692.9199        24.3000       359.9000
            2071        -0.6500        21.0710        -0.6417        21.0583     37449.5664       197.3936       330.2000
            2072        -1.1580        21.8940        -1.1583        21.8917     30623.3672        84.0482       341.1000
            2073        -1.1580        27.0630        -1.1583        27.0583     34531.4336       247.9287       537.7000
            2074        -1.2250        27.4890        -1.2250        27.4917     14021.2314       141.2769       560.7000
            2075        -0.9290        27.5550        -0.8917        27.5917     14170.3711        51.7917       596.0000
            2076        -1.2430        26.1470        -1.2417        26.1417     48544.3516       421.9903       474.9000
            2077       -14.8750        30.2740       -14.8750        30.2750     96676.9141       192.2214       370.5000
            2078       -12.4130        32.1610       -12.4083        32.1583     41023.5859        46.3711       554.2000
            2079       -13.9450        30.8730       -13.9417        30.8750     86928.8359        31.5000       451.5000
            2080       -13.2840        31.6560       -13.2917        31.6583     74465.2656        41.1964       510.2000
            2081       -12.0820        32.3160       -12.0917        32.2917     38707.5781        31.5000       576.2000
            2082       -13.5270        31.2710       -13.5250        31.2750     81698.0703        31.5000       489.3000
            2083       -11.2700        30.6390       -11.2583        30.6083      4828.5239         4.5000      1173.8000
            2084       -12.2190        29.5420       -12.2250        29.5417    103998.0391       161.5890      1158.0000
            2085       -10.6830        28.6750       -10.6750        28.6750    151067.2969       155.4009       993.1000
            2086       -12.4190        29.3290       -12.4250        29.3250    112650.1250        92.7139      1154.2001
            2087       -10.5630        31.4650       -10.5583        31.4583     28996.7090        66.1458      1190.9000
            2088       -11.2260        30.2500       -11.2083        30.2083      8772.7061        31.5000      1169.1000
            2089       -12.0630        28.8020       -12.0583        28.7917    115860.8516       202.6684      1052.2001
            2090       -12.2190        29.7010       -12.2250        29.7083     92159.1250       109.0497      1159.0000
            2091       -11.6870        29.8220       -11.7083        29.8750     24566.1230        11.2500      1162.1000
            2092       -11.4270        28.4260       -11.4250        28.4250    141806.7344       269.3604      1033.3000
            2093        -9.5220        27.0590        -9.5250        27.0583     42351.5430        41.3794       868.0000
            2094        -2.2280        27.2670        -2.2583        27.2417      7734.2314        32.1819       549.6000
            2095        -5.7830        26.9860        -5.7750        26.9750    264241.0312        47.7906       549.8000
            2096        -5.9860        27.3670        -5.9917        27.3583    251002.3438       117.6181       559.6000
            2097        -6.0070        27.2050        -6.0083        27.2083    260782.0469        45.8011       557.7000
            2098         0.8330        18.5940         0.8250        18.5917     82344.6094       326.6202       311.6000
            2099         0.9670        18.7920         0.9750        18.7917     79702.2266       475.3576       312.0000
            2100         1.2770        19.6280         1.2750        19.6250     71576.3594       267.7146       322.0000
            2101         1.1130        19.0780         1.1083        19.0583     76785.8047       288.5690       320.0000
            2102         1.1120        19.0800         1.1083        19.0583     76785.8047       288.5690       320.0000
            2103         0.8480        18.6270         0.8417        18.6083     82338.0859       569.6854       311.8000
            2104        -5.4130        21.8840        -5.4083        21.8917     57256.8398       205.3441       402.6000
            2105        -5.3340        21.4450        -5.3250        21.4250     61746.6523       173.3383       386.2000
            2106        -5.3120        21.4880        -5.3083        21.4917     61623.0156       164.8855       391.5000
            2107       -13.4120        21.9470       -13.4083        21.9417     32478.2363       117.8721      1080.6000
            2108       -13.9940        22.7480       -13.9917        22.7417     40678.6211       146.6260      1044.6000
            2109       -13.6580        22.3920       -13.6583        22.3917     33413.4883       120.5474      1061.8000
            2110         1.6180        21.3950         1.6250        21.3917     15803.5195       154.4792       340.3000
            2111         1.3240        19.9680         1.3250        19.9750     35137.5469       250.3997       324.1000
            2112         1.5520        21.1070         1.5583        21.1083     24503.0117       273.2015       339.8000
            2113         1.5130        20.8610         1.5083        20.8583     25285.4004       167.8813       337.3000
            2114         1.6330        21.7700         1.6250        21.7750     14326.9121        13.5000       342.7000
            2115         1.4460        20.6000         1.4417        20.6083     27308.5273       288.9946       330.5000
            2116         1.6550        21.5810         1.6583        21.5750     15161.1074       126.4047       341.7000
            2117         1.4740        22.4760         1.4750        22.4750     10584.7090        11.2500       365.8000
            2118       -14.1620        38.6050       -14.1583        38.6083     37946.8125        13.9500       317.3000
            2119       -13.7300        39.6400       -13.7250        39.6417     55677.8047        27.4500       224.6000
            2120       -14.1310        38.3970       -14.1250        38.4083     35910.6836        59.4480       333.7000
            2121       -13.9040        39.2790       -13.9083        39.2750     50519.2695        29.2500       250.3000
            2122       -14.2900        37.6400       -14.2917        37.6417     25993.6230        52.9612       420.3000
            2123        -7.9190        28.5680        -7.9250        28.5583    223183.4688       236.6735       706.7000
            2124        -6.8690        27.2710        -6.8750        27.2750    248664.7344       292.0016       558.2000
            2125        -6.8370        27.1770        -6.8417        27.1750    249666.7344       448.4225       555.1000
            2126        -6.9140        27.4080        -6.9083        27.4083    246963.4531       391.2589       559.6000
            2127        -1.2820        25.7650        -1.2750        25.7583    913851.6250      1064.4979       430.6000
            2128        -9.8920        25.5460        -9.8917        25.5417     26449.7168        44.4760       728.5000
            2129        -9.1790        25.8730        -9.1750        25.8750     61435.0508       185.4889       573.1000
            2130        -5.9910        26.9110        -5.9917        26.9083    434129.4062       414.7673       548.7000
            2131        -5.8440        26.9000        -5.8417        26.8917    436055.4062       561.3279       547.9000
            2132        -3.1440        25.9290        -3.1417        25.9250    784123.1250       547.1733       449.2000
            2133        -4.3960        26.3780        -4.3917        26.3750    752125.9375       535.0226       466.2000
            2134        -5.3090        27.0060        -5.3083        27.0083    707751.6250       263.9908       528.2000
            2135        -5.6130        26.9390        -5.6083        26.9417    703801.3750       581.7203       544.9000
            2136        -5.7640        26.9050        -5.7583        26.9083    436266.8750       573.3601       546.5000
            2137        -3.5630        25.9540        -3.5583        25.9583    776332.3125       589.0300       452.5000
            2138        -8.1880        26.7590        -8.1917        26.7583    145649.9531       154.3772       561.9000
            2139        -7.8320        26.9540        -7.8250        26.9583    156590.6094       266.7299       558.1000
            2140        -7.9550        26.9260        -7.9583        26.9250    147102.6719       158.9270       559.3000
            2141        -4.4400        26.4790        -4.4417        26.4750    751930.9375       487.9748       466.2000
            2142        -4.3080        27.7620        -4.3083        27.7583     18221.6875        56.8873       573.2000
            2143        -4.5970        27.4140        -4.5917        27.4083     22800.0312        36.0476       533.7000
            2144        -4.7420        26.9240        -4.7417        26.9250     24975.7773        83.0537       484.1000
            2145        -6.1190        19.7500        -6.1250        19.7417     30380.2715       555.0232       473.8000
            2146        -7.0860        21.8360        -7.0917        21.8417     10031.8652        32.1021       681.6000
            2147         8.3670         8.1160         8.3417         8.0750      7924.8208        25.2000        70.2000
            2148         8.9740         8.2520         8.9417         8.2583      4220.2974        23.4000       410.8000
            2149         8.3660         8.1140         8.3250         8.0750      7930.7510        11.2500        70.2000
            2150        -5.0760       -60.3310        -5.0750       -60.3250   1310371.5000      1520.5743        17.4000
            2151        -4.3420       -59.7250        -4.3417       -59.7250   1312989.8750      1819.1075        14.9000
            2152        -9.5180       -65.3070        -9.5083       -65.2917    953985.6250      1195.1725        91.6000
            2153        -5.4970       -60.8110        -5.4917       -60.8083   1150929.7500      1165.0867        22.4000
            2154        -5.5300       -60.7940        -5.4917       -60.7917   1150933.5000      1259.9093        22.4000
            2155        -5.3930       -60.7440        -5.3917       -60.7417   1159700.6250      1009.8084        21.1000
            2156        -5.3080       -60.7140        -5.3083       -60.7083   1159731.8750       958.0305        21.1000
            2157        -5.6240       -61.0510        -5.5917       -61.0250   1147721.5000      1637.7565        25.8000
            2158        -5.8560       -61.4970        -5.8583       -61.4917   1135387.8750      1370.6289        25.9000
            2159       -10.3160       -65.3400       -10.2917       -65.3250    917385.0000      1308.9486       101.2000
            2160        -4.6480       -59.9220        -4.6417       -59.9250   1311970.6250      1704.9379        17.3000
            2161        -3.5910       -58.9470        -3.5750       -58.9417   1394996.0000      1131.9500        11.5000
            2162        -9.5170       -65.2990        -9.5250       -65.2750    954014.6875       840.6949        91.5000
            2163        -8.4600       -63.5130        -8.4417       -63.4917   1006433.6250       941.5789        52.4000
            2164        -8.5680       -63.5370        -8.5750       -63.5417    977234.7500       945.2759        53.4000
            2165        -8.6050       -63.5450        -8.6083       -63.5417    977224.8750       801.5292        53.4000
            2166        -5.6190       -61.1450        -5.6250       -61.1417   1147546.5000      1669.4529        25.8000
            2167        -9.6030       -65.1160        -9.6083       -65.1083    954404.7500       963.2000        88.1000
            2168       -10.1020       -65.3010       -10.1083       -65.3083    918964.3125       975.5779        96.9000
            2169        -8.1400       -62.9710        -8.1417       -62.9750   1010117.7500       992.0696        46.9000
            2170        -9.5480       -65.1930        -9.5417       -65.1917    954146.1875       710.5239        91.2000
            2171       -10.0880       -65.3140       -10.0917       -65.3083    919175.5000       752.0250        96.9000
            2172       -10.3440       -65.3720       -10.3417       -65.3583    917235.5000       780.3561       103.0000
            2173        -6.6970       -62.3430        -6.6917       -62.3417   1094660.2500      1142.1198        32.0000
            2174        -8.3490       -63.4130        -8.3417       -63.4083   1006724.7500      1618.1564        51.8000
            2175        -3.4540       -58.8110        -3.4583       -58.8083   1395119.3750      1300.4331        11.5000
            2176        -8.1680       -63.0210        -8.1750       -63.0250   1010091.2500       586.3341        47.0000
            2177        -9.2590       -64.6470        -9.2583       -64.6417    959757.8125      1067.1520        70.9000
            2178        -5.3020       -60.6560        -5.3083       -60.6583   1159815.0000       995.8431        20.9000
            2179        -6.7720       -62.3980        -6.7750       -62.3917   1092798.7500      1407.0820        32.0000
            2180        -4.0520       -59.3350        -4.0583       -59.3417   1314422.7500      1310.3579        13.8000
            2181        -6.5520       -62.3700        -6.5583       -62.3750   1094948.5000      1115.9520        32.0000
            2182        -6.7930       -62.4230        -6.7917       -62.4250   1092779.1250       580.3579        32.0000
            2183        -5.8110       -61.4320        -5.8083       -61.4250   1135460.5000       962.1174        25.9000
            2184        -5.2110       -60.5160        -5.2083       -60.5083   1163085.8750      1205.8483        19.3000
            2185        -9.1920       -64.3950        -9.1917       -64.3917    973329.8125       737.7010        65.6000
            2186        -6.0840       -61.7610        -6.0917       -61.7583     27301.6602       718.0223        28.8000
            2187        -7.2780       -62.9330        -7.2750       -62.9250   1090271.0000      1251.1594        43.0000
            2188        -8.8450       -64.0210        -8.8417       -64.0250    975925.6875       820.6981        58.2000
            2189        -8.7830       -61.1610        -8.7417       -61.1250      9241.3105        94.7467        85.3000
            2190       -12.7380       -67.4540       -12.7417       -67.4583     10874.0762        54.2094       150.8000
            2191       -13.4660       -68.7250       -13.4250       -68.6917      2317.6604        37.4827       212.9000
            2192       -13.6550       -68.6820       -13.6417       -68.7083      1524.3315        57.6995       237.4000
            2193       -12.6540       -67.3310       -12.6417       -67.3417     11696.0840        96.9394       150.2000
            2194       -13.1580       -68.0780       -13.1417       -68.0417      4678.9150        57.3304       180.1000
            2195       -13.2120       -68.1770       -13.1917       -68.1417      4562.4502        37.4827       182.6000
            2196       -12.7010       -69.7740       -12.7083       -69.7750     34872.5977       341.7234       195.3000
            2197       -10.9090       -66.1410       -10.9083       -66.1417    125535.4453       466.5883       120.8000
            2198       -12.2780       -70.8380       -12.2750       -70.8417     21182.8262       165.8425       268.6000
            2199       -11.5370       -67.3930       -11.5417       -67.3917    106218.4766       811.1753       140.8000
            2200       -11.0850       -66.3920       -11.0917       -66.3917    124323.4141       465.2484       121.6000
            2201       -12.5850       -69.0690       -12.5917       -69.0750     90836.2500       654.2275       172.8000
            2202       -11.6160       -67.7090       -11.6083       -67.7083    105507.8047       669.5472       147.1000
            2203       -10.4150       -65.4180       -10.4083       -65.4250    281142.9375       869.9101       107.1000
            2204       -12.5340       -68.9380       -12.5417       -68.9417     91597.3594       370.4397       165.4000
            2205       -11.3330       -67.0320       -11.3250       -67.0250    120239.9531       560.5423       135.2000
            2206       -12.5950       -70.3620       -12.6083       -70.3417     27950.7578       321.8155       224.4000
            2207       -12.4660       -68.7250       -12.4583       -68.7250     94094.7422       589.5930       155.7000
            2208       -12.4780       -68.5900       -12.4750       -68.5917     98159.5938       759.2986       155.7000
            2209       -12.5730       -70.1870       -12.5750       -70.1917     29212.9668       237.2971       218.8000
            2210       -11.3390       -67.0530       -11.3417       -67.0583    120232.5156       453.7174       135.8000
            2211       -12.2230       -68.2900       -12.2250       -68.2917    100844.1953       759.4829       155.6000
            2212       -11.0190       -66.2420       -11.0250       -66.2417    124774.1328       671.8788       121.5000
            2213       -12.7070       -69.6170       -12.7083       -69.6250     55241.5234       512.0568       184.4000
            2214       -11.6850       -67.8300       -11.6917       -67.8250    105198.6641       754.7950       148.0000
            2215       -12.6290       -69.4810       -12.6250       -69.4750     55874.8555       304.1013       177.6000
            2216        13.6290       106.0320        13.6250       106.0250    558003.6875       299.0155        38.3000
            2217        13.7120       106.0120        13.7083       106.0084    557851.8125      1010.1019        40.4000
            2218        14.3820       105.8580        14.3583       105.8750    551395.9375       852.7187        83.0000
            2219        14.4380       105.8450        14.4250       105.8583    549581.0625       687.9709        83.1000
            2220        15.2250       105.6620        15.2250       105.6584    539191.0000      1609.4805        90.0000
            2221        15.2880       105.6470        15.2917       105.6417    539004.4375      1515.4055        90.5000
            2222        -0.0730        26.1970        -0.0583        26.1583      8314.8955       113.4148       464.1000
            2223         0.0670        25.8570         0.0750        25.8583     12042.2451        45.2053       432.8000
            2224        -5.2180        29.8350        -5.2250        29.8250    127681.1094        16.6500       769.7000
            2225         0.5840        15.0920         0.5917        15.0917     10083.9121        11.2500       352.7000
            2226         0.3450        15.5100         0.3417        15.5083     12105.2686        13.9500       330.9000
            2227         0.3860        15.6900         0.3917        15.6917     12559.4277        24.3000       323.3000
            2228       -15.9700       -64.7110       -15.9750       -64.7083     16859.5430        93.0600       162.1000
            2229       -16.0040       -64.7250       -16.0083       -64.7250     16820.0547       122.8411       162.6000
            2230       -15.1170       -65.0210       -15.1250       -65.0250    151962.5000       399.1597       149.4000
            2231       -15.0580       -65.0070       -15.0417       -65.0083    152125.0938       345.5272       149.2000
            2232       -15.0130       -64.9970       -15.0083       -64.9917    152156.0156       243.4921       148.5000
            2233       -14.9860       -64.9910       -14.9917       -64.9917    152186.3125       458.6209       147.7000
            2234       -14.9480       -64.9820       -14.9250       -64.9917    152255.1719       492.5498       146.8000
            2235       -13.2090       -65.1920       -13.2083       -65.1917    217533.5469       502.5527       134.8000
            2236       -13.1390       -65.2080       -13.1417       -65.2083    223214.2812       661.3453       134.8000
            2237       -13.1260       -65.2110       -13.1083       -65.1917    223235.9531       528.1199       134.8000
            2238       -12.4680       -65.1330       -12.4750       -65.1250    231572.7656       420.1476       132.0000
            2239        -2.8790       -56.7190        -2.8417       -56.7583      7830.4482      2310.9519         6.9000
            2240        26.4630        90.9180        26.4417        90.9084     28651.6152       413.5330        36.0000
            2241       -21.9060        43.9890       -21.9083        43.9917     52771.3789       488.3225        55.5000
            2242       -21.8610        44.2520       -21.8583        44.2583     49842.2422       211.6202        84.5000
            2243       -21.4570        43.5740       -21.4417        43.5583     54665.8711        46.6280         2.3000
            2244        -5.9760       -61.5240        -5.9750       -61.5250     10692.5781       222.9110        25.9000
            2245        -6.1050       -61.5520        -6.1083       -61.5583     10323.3232       187.5376        25.9000
            2246       -11.7650       -71.5930       -11.7917       -71.5917      5976.1538        61.7132       328.6000
            2247       -11.6270       -72.1280       -11.6083       -72.0917      1653.5137        13.5000       361.7000
            2248       -11.8070       -72.1690       -11.7583       -72.1917       518.8804        46.9380       377.3000
            2249       -11.9640       -72.2030       -11.9583       -72.2083       144.9762        41.3077       516.8000
            2250       -11.5940       -72.0250       -11.5917       -71.9917      2233.7922        46.0541       357.8000
            2251       -11.8450       -71.4580       -11.8750       -71.4250      8477.2314       156.2819       317.9000
            2252       -12.0190       -71.2110       -12.0250       -71.2083     10128.5576       130.2278       295.8000
            2253        10.6800         4.7870        10.6583         4.7583      9047.8008        11.2500       141.1000
            2254        -4.6520       -74.2920        -4.6417       -74.2750    314227.2188       967.4930        94.1000
            2255        -4.7470       -77.0600        -4.7417       -77.0583    135152.2969       490.0099       128.1000
            2256        -4.4810       -77.4250        -4.4750       -77.4250    114669.9922       505.4769       146.8000
            2257        -4.7230       -77.1500        -4.7250       -77.1583    118054.2109       724.7058       129.0000
            2258        -4.4750       -74.5870        -4.4750       -74.5917    302655.4688       604.4206        98.6000
            2259        -4.9280       -75.4750        -4.9250       -75.4750    286282.7812       831.9636       106.4000
            2260        -4.9450       -76.2000        -4.9417       -76.1917    188589.3281      1229.8142       119.0000
            2261        -4.7180       -74.8980        -4.7250       -74.8917    292758.4062       845.2617       103.3000
            2262        -4.5480       -73.5970        -4.5417       -73.5917    362842.7500      1004.1569        86.5000
            2263        -4.8050       -75.2340        -4.8083       -75.2417    291273.0000       509.9700       106.0000
            2264        -4.9530       -76.3870        -4.9583       -76.3750    187317.9844      1119.0726       120.4000
            2265        -4.7530       -74.9890        -4.7583       -74.9917    292601.3438       785.9179       104.8000
            2266        -4.4870       -74.1280        -4.4917       -74.1250    315170.2812       823.9377        90.2000
            2267        -5.0270       -75.6850        -5.0250       -75.6917    193533.8438       899.8394       111.2000
            2268         0.0680        21.9480         0.0917        21.9083      9782.0068         9.0000       349.5000
            2269         1.1470        20.0070         1.1417        20.0083     32197.7793       404.5143       322.9000
            2270         0.6730        20.7930         0.6750        20.7917     20677.1484       245.4147       335.4000
            2271         0.3570        21.1170         0.3583        21.1083     17137.4746       237.9628       340.9000
            2272         0.9330        20.4870         0.9250        20.4917     27967.2090       307.8741       331.6000
            2273         0.2000        21.2590         0.2083        21.2417     16281.7041       289.4033       340.9000
            2274        -6.6930       -61.6820        -6.6917       -61.6750     15508.0391       286.7171        37.2000
            2275        -6.7910       -61.7040        -6.7917       -61.7083     12538.0576       147.5829        39.4000
            2276        -6.8470       -61.7170        -6.8417       -61.7250     12459.1826       183.7840        39.4000
            2277        -7.4070       -61.8410        -7.3750       -61.8417      9436.2178        54.3654        45.3000
            2278        -7.5220       -61.8670        -7.4917       -61.8417      9339.8066        65.1003        45.3000
            2279        -7.5600       -61.8750        -7.5250       -61.8750      9292.7490        91.4156        45.3000
            2280        -7.8370       -61.9370        -7.8083       -61.9083      4462.7578        61.9277        48.5000
            2281        -8.0470       -61.9830        -8.0250       -62.0083      2163.7837        13.5000        52.7000
            2282        -7.9770       -62.0580        -7.9417       -62.0417      3628.2739        38.3010        52.5000
            2283        -8.0160       -62.0500        -7.9750       -62.0583      3608.2744        65.9286        52.5000
            2284        -8.4280       -61.9580        -8.3750       -61.9250      1169.6488        11.2500        61.1000
            2285        -3.7740       -57.2390        -3.7583       -57.2750      6151.3647      1170.5486         7.2000
            2286        48.2820        -0.6260        48.2417        -0.6583      2191.2603        40.9139        80.0000
            2287       -16.5450        33.3740       -16.5417        33.3750     33784.7539        62.3152       167.4000
            2288       -16.5530        33.3510       -16.5583        33.3583     33760.0977        77.3176       168.3000
            2289         4.4300        18.3440         4.4250        18.3417     14965.6084        18.9123       345.1000
            2290         5.9940        11.3210         5.9917        11.2917      7320.1992        23.4000       686.1000
            2291         6.0060        11.3670         5.9917        11.3417      7294.0469        54.6025       688.7000
            2292         6.0200        11.4450         6.0083        11.4083      7195.5771        55.5409       692.6000
            2293         6.0010        11.3260         5.9917        11.2917      7320.1992        23.4000       686.1000
            2294         4.9300        22.9080         4.9250        22.9083     18107.9980        46.6860       478.5000
            2295         4.8150        22.9340         4.8083        22.9417    119766.5859       317.2999       474.0000
            2296         4.8160        23.8690         4.8083        23.8583    113215.0156       394.6548       504.4000
            2297         4.7190        23.1970         4.7250        23.1917    118400.4688       383.2162       478.3000
            2298        -6.0310        23.7340        -6.0250        23.7417     14086.4102        93.8221       481.0000
            2299        12.2640       105.9120        12.2583       105.9084    653578.3125      1098.9390         7.4000
            2300        17.5320       104.6970        17.5250       104.7083    372624.1875       747.5739       135.3000
            2301        17.5380       104.6890        17.5417       104.6917    372604.6562      1094.8531       135.3000
            2302       -12.9480        38.5070       -12.9250        38.5417      7218.8257        32.3352       356.4000
            2303         5.3740       -70.6560         5.3750       -70.6583     63644.4219       231.1967       101.5000
            2304         6.2190       -68.1270         6.2250       -68.1083    107032.1328       700.2729        50.6000
            2305        -3.5390        22.3010        -3.5417        22.3083     24092.2090        52.4603       372.3000
            2306        -3.6850        23.7720        -3.6917        23.7417      4917.1162        11.2500       424.9000
            2307        -3.4450        23.2020        -3.4417        23.2083     13925.7373        11.2500       400.7000
            2308        -3.4630        21.0290        -3.4583        21.0250     34094.7266        31.5000       338.2000
            2309        -3.4890        22.3780        -3.4917        22.3750     23811.0762        26.1000       374.8000
            2310        -3.3730        19.3490        -3.3750        19.3417     55716.8320       302.7062       312.6000
            2311        -3.4240        23.1590        -3.4250        23.1583     14130.1719        26.1000       398.4000
            2312        -2.8900        17.3340        -2.9083        17.3250    129403.6875       385.7732       286.9000
            2313        -3.4590        20.9470        -3.4583        20.9417     34223.9180        66.2118       334.3000
            2314        -3.6020        22.1010        -3.6083        22.1083     25475.6094        24.3000       365.0000
            2315        -2.7760        17.7950        -2.7750        17.7917    120547.0703       417.0325       288.4000
            2316        -3.4330        20.3630        -3.4250        20.3417     44021.5859        46.3832       324.4000
            2317        -3.5860        21.7580        -3.5917        21.7583     27090.2383        25.2000       359.1000
            2318        -3.3980        19.5230        -3.3917        19.5250     53172.6484       186.7497       312.8000
            2319        -3.4210        20.2840        -3.4250        20.2917     44325.3359        52.8206       321.7000
            2320        -3.0880        18.6610        -3.0917        18.6583     62271.7578       171.3044       298.8000
            2321        -2.7870        18.2210        -2.7750        18.2083     69153.6875       339.2223       288.9000
            2322        -3.0160        17.1890        -3.0083        17.1917    134575.5781       308.6107       286.7000
            2323        -3.2040        18.8000        -3.2083        18.8083     60212.6367       291.5074       302.0000
            2324        -3.3960        19.5270        -3.3917        19.5250     53172.6484       186.7497       312.8000
            2325        -2.7740        18.0710        -2.7750        18.0750    118326.9766       497.9060       288.8000
            2326        -2.9490        17.3060        -2.9583        17.3083    129543.4141       398.2132       286.9000
            2327        -3.3800        20.4660        -3.3750        20.4583     43413.0664        39.0857       326.1000
            2328        -3.4310        23.1090        -3.4250        23.1083     14850.3799        25.2000       398.1000
            2329        -3.3560        19.1350        -3.3583        19.1417     57526.3750       120.2625       310.5000
            2330        -3.6580        23.9290        -3.6583        23.8917      3167.0969        11.2500       432.8000
            2331        -3.4730        22.4510        -3.4750        22.4583     18930.9395        11.2500       374.8000
            2332        -3.2480        20.0460        -3.2583        20.0417     47181.9648        68.3407       315.2000
            2333        -3.4580        21.0110        -3.4583        21.0083     34097.2852        62.7863       338.2000
            2334        -3.2330        18.8410        -3.2250        18.8417     59624.8984       246.2346       302.3000
            2335        -3.4100        19.5630        -3.4083        19.5417     53105.7031       374.9933       312.8000
            2336        -2.8140        17.4960        -2.8250        17.5083    127808.7344       301.7363       287.8000
            2337        -2.7900        17.9900        -2.7917        17.9917    119050.1484       294.0349       288.6000
            2338        10.3650        -9.7120        10.3583        -9.7083     12152.5605        33.8575       364.3000
            2339        10.3050        -9.7350        10.3083        -9.7417     11219.4404        66.8640       367.2000
            2340         9.8820        -9.3090         9.9083        -9.3417      6498.3594        61.6380       383.2000
            2341        10.7040        -9.2450        10.7083        -9.2417     12114.0000        35.8896       354.4000
            2342        10.6180        -9.2250        10.6250        -9.2250     10914.3320        49.1478       356.2000
            2343        -1.7300        20.6450        -1.7250        20.6417     15203.6133        14.8500       331.7000
            2344        -1.5250        20.0090        -1.4917        19.9750      6165.1011        11.2500       321.7000
            2345        -0.9600        20.2110        -0.9583        20.2083     23326.6641       110.4890       319.3000
            2346        -0.4000        19.2800        -0.3917        19.2583     41081.3594       275.3391       309.0000
            2347        -0.3930        19.2580        -0.3917        19.2583     41081.3594       275.3391       309.0000
            2348        -0.9360        20.0730        -0.9417        20.0750     23783.7832        83.2053       318.6000
            2349        -1.4540        19.9580        -1.4250        19.9417      6302.0156        11.2500       319.4000
            2350        -1.8440        20.8070        -1.8417        20.8083     13041.3594        12.6000       338.3000
            2351        -0.5530        19.4490        -0.5417        19.4417     39381.5117       106.6661       314.2000
            2352         3.2520        20.8110         3.2583        20.8083     30780.1230        70.0942       341.2000
            2353         1.9420        19.8310         1.9417        19.8250     51024.7188       284.9689       321.4000
            2354         2.4430        20.6550         2.4417        20.6583     42240.1523       200.0636       324.6000
            2355         2.4910        20.8320         2.4917        20.8250     40543.8594       259.7972       327.5000
            2356         2.6450        20.8660         2.6417        20.8750     36675.6172       232.0460       329.2000
            2357        -1.3290       -74.8260        -1.3250       -74.8250     45149.1523       319.4563       154.7000
            2358        -1.0310       -75.0890        -1.0250       -75.0917     44735.3438       888.7164       162.8000
            2359        -3.0070       -73.3300        -3.0083       -73.3250     89756.1094       862.3818        95.7000
            2360        -3.3110       -73.2210        -3.3083       -73.2250     92018.6250      1285.9388        87.3000
            2361        -3.4250       -73.1800        -3.4250       -73.1750     92149.7891       815.9896        85.9000
            2362        -0.4330       -76.1110        -0.4417       -76.0917     21039.2520       584.0034       202.1000
            2363        -0.4480       -76.6540        -0.4583       -76.6417     18521.2266      1182.7185       227.3000
            2364        -0.5420       -76.0160        -0.5417       -76.0083     21148.1406       569.1641       201.2000
            2365        -2.4900       -73.6340        -2.4917       -73.6417     80864.7266       852.1898       111.6000
            2366        -2.3370       -73.8220        -2.3417       -73.8250     79816.5625      1153.0024       114.3000
            2367        -3.4340       -73.1780        -3.4583       -73.1583     92193.7500      1018.3268        85.9000
            2368        -2.0980       -74.3210        -2.0917       -74.3250     51415.5234       829.5466       125.1000
            2369        -2.3560       -74.0790        -2.3583       -74.0750     52956.8203       736.3450       119.5000
            2370        -2.1610       -74.1220        -2.1583       -74.1250     52782.9414       779.3123       120.9000
            2371        -0.8460       -75.4830        -0.8583       -75.4750     26744.1895       898.9614       176.7000
            2372        -0.5790       -75.9070        -0.5750       -75.9083     21647.2754      1097.4646       197.0000
            2373        -0.4480       -76.8330        -0.4417       -76.8250     18037.8496       698.0334       236.6000
            2374        -2.4070       -73.7670        -2.4250       -73.7583     80412.7188      1078.1750       113.3000
            2375        -3.4740       -73.0680        -3.4750       -73.0750     99938.6484       658.1920        85.0000
            2376        -2.4760       -73.6850        -2.4750       -73.6917     80778.0078       402.1966       112.5000
            2377        -3.0740       -73.2030        -3.0750       -73.2083     90270.2578       505.4649        92.5000
            2378        -3.4830       -73.1130        -3.4750       -73.1083     92277.6641       355.0320        85.1000
            2379        -3.1710       -73.1820        -3.1917       -73.1917     91833.4609       711.9000        89.5000
            2380        -1.2870       -74.8610        -1.2917       -74.8583     45124.2500       663.6730       155.5000
            2381         2.0380        26.9500         2.0083        26.9417      5855.2627        11.2500       484.8000
            2382         2.1670        26.8680         2.1417        26.8750      5504.3936        13.5000       490.6000
            2383         2.3090       -69.3290         2.3250       -69.2917      2362.3823        11.7000       137.7000
            2384        -3.1660       -59.9440        -3.1583       -59.9417    711570.8125      2062.0281        11.1000
            2385        -1.4110       -61.7180        -1.4083       -61.7250    591157.1875      2159.5359        13.1000
            2386        -1.0270       -62.6970        -1.0250       -62.6917    379740.7188       871.0060        15.5000
            2387         1.2600       -66.8690         1.2583       -66.8750     74631.4141       884.3402        79.2000
            2388         0.8980       -66.9980         0.9083       -67.0083     78121.4141       800.5996        79.2000
